name,x,y,z
18464_00139,267.5492,193.0392,195.59400000000002
18464_00141,187.926,186.2552,113.2692
18464_00143,271.5132,165.168,156.4692
18464_00153,216.6132,218.03799999999998,132.78719999999998
18464_00155,198.7668,234.1932,154.964
18464_00163,214.2568,201.238,101.0492
18464_00169,210.1468,213.4908,95.8408
18464_00183,277.592,161.9508,145.82
18464_00184,287.3752,167.104,149.8628
18464_00191,363.8352,140.3552,124.94919999999996
18464_00192,276.09680000000003,121.26799999999999,170.29520000000002
18464_00193,336.228,125.3492,142.2532
18464_00194,360.92,136.78719999999998,130.986
18464_00196,285.1608,117.038,168.70080000000002
18464_00197,281.994,118.43719999999999,163.7848
18464_00198,292.4352,120.48719999999999,153.86
18465_00001,260.9932,137.42600000000002,98.90319999999997
18465_00003,173.438,169.0508,113.19199999999995
18465_00005,202.1432,151.6508,111.13319999999999
18465_00006,266.55080000000004,151.13,93.87879999999996
18465_00007,252.7292,139.2228,115.87519999999995
18465_00008,265.02,141.304,105.47399999999999
18465_00009,254.83599999999998,141.8492,119.64800000000002
18465_00011,256.7908,159.454,100.786
18465_00015,239.04,179.0152,104.03399999999999
18465_00017,254.46919999999997,165.70080000000002,94.58600000000001
18465_00018,249.278,170.65919999999997,97.69519999999994
18465_00028,198.79080000000002,118.78200000000001,165.2292
18465_00029,228.54919999999998,120.0208,146.03680000000003
18465_00030,226.0468,135.1872,119.03800000000001
18465_00031,219.3048,135.1128,152.93400000000003
18465_00032,158.2328,138.5308,173.0992
18465_00033,159.7492,134.27,185.12
18465_00034,151.25799999999998,157.13,141.812
18465_00035,148.83280000000002,152.2248,171.4008
18465_00036,201.5268,145.058,157.96479999999997
18465_00037,191.3768,154.77,150.6648
18465_00039,209.512,157.82920000000001,165.476
18465_00040,206.4232,142.9,131.92680000000001
18465_00041,220.01919999999998,140.592,136.50799999999998
18465_00044,233.01,160.0308,131.6952
18465_00045,253.5068,158.77280000000002,123.42400000000004
18465_00046,216.828,165.8368,155.79400000000004
18465_00047,259.9552,155.7172,167.70319999999998
18465_00048,260.93919999999997,166.976,164.3508
18465_00050,182.4132,144.34,180.70999999999998
18465_00052,334.51599999999996,156.09799999999998,69.30800000000005
18465_00053,334.00800000000004,155.904,72.774
18465_00054,280.5168,99.698,162.2108
18465_00056,275.9508,140.566,149.26799999999997
18465_00057,287.228,144.6592,142.738
18465_00070,277.7048,134.534,159.1332
18465_00078,280.6232,168.122,143.97680000000003
18465_00079,282.3992,165.5448,151.08319999999998
18465_00080,285.9232,165.3152,150.14319999999998
18465_00081,285.106,170.528,138.38599999999997
18465_00082,287.97520000000003,171.766,140.86
18465_00083,292.04200000000003,167.458,148.68400000000003
18465_00084,297.57919999999996,173.06400000000002,144.63599999999997
18465_00089,283.776,161.17520000000002,160.1508
18465_00090,275.2132,164.8152,158.312
18465_00091,272.286,166.296,166.94
18465_00092,282.9232,165.16479999999999,167.43
18465_00106,274.802,160.05280000000002,138.3108
18465_00109,285.2752,139.4428,132.9372
18465_00110,282.972,141.39,133.8528
18465_00111,286.666,136.476,132.3308
18465_00112,290.93,136.18280000000001,132.634
18465_00113,297.942,134.7152,134.328
18465_00114,292.7352,139.55280000000002,134.89
18465_00115,292.214,140.898,131.364
18465_00116,292.82599999999996,144.40200000000002,126.7708
18465_00117,297.04,140.83520000000001,128.33280000000002
18465_00119,318.99080000000004,134.464,135.618
18465_00125,286.8448,156.96,155.204
18465_00126,291.476,154.29,129.49
18465_00127,285.382,154.62,146.358
18465_00128,279.0992,157.8508,145.5028
18465_00132,304.482,162.54,143.27
18465_00133,291.486,157.3828,134.086
18465_00136,308.596,146.21200000000002,132.7828
18465_00140,325.416,148.3152,125.024
18465_00141,305.434,152.9028,127.38
18465_00142,305.656,156.2292,133.174
18465_00145,363.4192,151.3592,127.23
18465_00146,364.25800000000004,153.02200000000002,126.38799999999999
18465_00148,300.8332,144.798,120.652
18465_00152,363.21,156.9728,125.8152
18465_00154,195.878,201.696,102.40480000000002
18465_00155,247.20080000000002,195.93919999999997,87.96879999999999
18465_00156,215.01919999999998,183.354,99.38800000000003
18465_00157,212.63400000000001,192.2768,103.356
18465_00159,228.528,199.6108,87.14679999999998
18465_00161,216.782,220.29080000000002,102.12720000000002
18465_00168,148.154,225.67,152.68080000000003
18465_00175,264.8248,186.43400000000003,172.29680000000002
18465_00177,266.7932,197.46400000000003,163.6048
18465_00199,170.18400000000003,255.8932,171.046
18465_00203,133.998,240.21919999999997,204.7448
18465_00204,131.9752,247.29319999999998,192.962
18465_00205,156.9292,244.20080000000002,197.8048
18465_00206,174.78599999999997,229.476,176.9108
18465_00207,164.446,233.61,197.0668
18465_00209,126.12799999999999,263.99080000000004,184.00400000000002
18465_00213,173.9468,269.0752,160.1592
18465_00219,272.23080000000004,183.0768,82.31279999999998
18465_00226,292.3248,182.842,133.19400000000002
18465_00227,280.3832,173.87919999999997,139.39679999999998
18465_00228,275.4068,176.0968,144.94400000000002
18465_00229,297.168,177.94,140.56919999999997
18465_00230,288.392,174.83520000000001,146.286
18465_00233,288.2332,180.6868,140.48400000000004
18465_00234,301.7032,183.3432,139.62080000000003
18465_00235,274.36,189.2292,144.8732
18465_00238,299.0152,189.0048,141.80919999999998
18465_00241,270.9892,168.736,161.49919999999997
18465_00242,283.35,192.84799999999998,154.9468
18465_00243,279.3552,183.4908,170.4468
18465_00245,276.7492,210.92919999999998,181.48400000000004
18465_00246,279.0868,241.67520000000002,127.95599999999996
18465_00248,352.63919999999996,218.05200000000002,133.9108
18465_00258,258.9132,197.00080000000003,202.778
18465_00261,268.48,200.6232,178.3592
18465_00264,203.088,202.69080000000002,120.68799999999999
18465_00281,242.8668,188.23,64.374
18465_00282,218.9308,208.4908,102.5792
18465_00283,225.89,213.6408,92.954
18465_00285,273.92400000000004,243.1392,107.156
18465_00286,280.2808,160.9952,153.8
18465_00287,277.634,168.99919999999997,160.1808
18465_00288,281.6832,167.55200000000002,161.064
18465_00291,313.4108,176.484,161.338
18465_00292,296.0392,164.726,144.7508
18465_00294,280.4508,179.8768,146.93280000000001
18465_00300,318.4268,175.632,135.7552
18465_00302,329.50480000000005,174.58,138.0448
18465_00303,308.532,177.10080000000002,150.25719999999998
18465_00304,277.8968,195.21200000000002,166.3832
18465_00305,281.702,192.68400000000003,147.394
18465_00309,278.224,246.33919999999998,112.838
18465_00312,365.7768,154.418,128.0392
18465_00313,274.996,131.786,177.70080000000002
18465_00319,216.93400000000003,164.618,149.1408
18465_00328,274.93919999999997,152.2448,132.2192
18465_00347,291.11400000000003,168.396,128.808
18465_00348,297.6092,174.3768,124.546
18465_00349,279.88,171.952,68.146
18470_3227_x19287_y16117,193.67919999999998,97.492,119.03879999999998
18470_3582_x22459_y29708,221.87080000000003,38.422,204.2552
18470_4630_x23468_y24795,276.7392,25.808000000000003,198.784
18864_1871_x3272_y21319,87.49520000000001,102.538,167.63400000000001
18864_1917_x3417_y12763,90.9448,100.9308,172.858
18864_2047_x3016_y12128,95.588,91.52799999999999,163.596
18864_2086_x2903_y21496,98.184,92.5428,164.152
18864_2520_x2913_y22642,122.6292,84.75,147.70080000000002
18864_3015_x3194_y23588,153.2972,80.516,135.82
18864_3248_x2473_y15212,154.23,54.382,206.81400000000002
18864_3338_x3396_y21865,169.7,73.758,164.81400000000002
18864_3473_x2641_y21082,167.422,58.11600000000001,174.91680000000002
18864_3488_x3691_y22599,179.3532,76.542,155.748
18864_3494_x2380_y13749,164.06080000000003,46.95399999999999,189.7832
18864_3772_x5344_y6871,192.18919999999997,96.66799999999999,103.0308
18864_4067_x3464_y21495,199.8292,60.538000000000004,173.34480000000002
18864_4120_x3320_y13563,195.4352,52.6448,191.734
18864_4157_x3358_y13741,197.0168,52.808,193.84080000000003
18864_4267_x2794_y21031,199.968,44.8812,179.02479999999997
18864_4380_x6371_y4940,221.23080000000002,103.16799999999999,79.3412
18864_4420_x4377_y8261,215.362,67.536,131.328
18864_4429_x7945_y3080,225.91400000000002,126.09,52.76
18864_4554_x9386_y2232,233.798,144.25799999999998,43.87
18864_4693_x10912_y2095,243.5268,164.6408,47.4972
18864_4760_x3070_y21249,223.5768,40.996,177.52999999999997
18864_4797_x9453_y2359,244.3732,139.858,47.5728
18864_5030_x9347_y31359,267.392,136.9608,43.76800000000003
18864_5099_x6368_y29941,267.9352,98.6592,56.823199999999986
18864_5242_x9483_y31549,277.046,135.2772,41.351999999999975
18864_5305_x7877_y31450,277.0768,114.68719999999999,38.391999999999996
18864_5444_x7352_y31475,281.974,105.916,36.95999999999998
18864_5637_x5637_y31619,337.014,30.401,115.34479999999999
18864_5648_x4839_y28849,284.2808,61.992799999999995,75.13999999999999
18864_5692_x8806_y3272,284.5992,116.3752,60.3328
18864_6057_x8520_y2391,305.2868,110.00280000000001,41.23
18864_6074_x3503_y13192,289.278,28.77,187.08
18864_6104_x9372_y1806,311.7832,122.37799999999999,34.544000000000004
18864_6139_x4843_y27122,307.15,51.848800000000004,101.61680000000001
18864_6291_x8873_y32149,326.504,113.274,31.815999999999974
18864_6321_x4387_y7047,304.718,36.21,111.296
18864_6384_x3409_y13059,304.2508,22.293000000000003,183.3132
18864_6581_x10729_y2199,342.8352,138.624,40.9288
18864_6733_x9057_y31875,351.5532,112.508,36.78800000000001
18864_6734_x4899_y27447,334.09,43.0172,100.13199999999995
18864_6805_x6340_y4681,335.162,62.7272,74.3648
18864_6821_x5144_y6844,332.154,41.418,107.4752
18864_6956_x8154_y30811,360.3832,98.664,50.360000000000014
18864_00002,251.65200000000002,84.31280000000001,70.164
18864_00015,249.87080000000003,63.126000000000005,101.3152
18864_00040,180.74200000000002,142.936,73.9412
18864_00025,240.01,47.36,126.25
18864_00021,209.50799999999998,64.426,125.76719999999999
18864_00029,186.954,175.074,70.902
18864_00043,175.752,165.5152,72.126
18864_00313,251.93200000000002,151.30200000000002,64.9848
18864_00117,350.2288,61.278800000000004,80.962
18864_00119,371.19800000000004,54.152,97.85079999999999
18864_00114,295.8992,47.583999999999996,123.6352
18864_00023,233.80919999999998,56.35,113.73
18867_2903_x13633_y8787,137.9908,115.5008,146.58319999999998
18867_3383_x10177_y11497,164.23080000000002,152.34,95.63800000000003
18867_3469_x10058_y10954,169.4792,143.718,95.06879999999995
18867_3525_x9958_y10743,173.6032,140.29,93.81599999999997
18867_3758_x14594_y6944,186.69080000000002,78.914,162.9968
18867_3801_x9223_y10977,186.38,142.9,83.76919999999996
18867_3807_x9130_y11820,187.09080000000003,155.582,82.15719999999999
18867_3832_x10338_y8748,189.7868,108.5608,101.9468
18867_3855_x11412_y8044,191.732,96.7908,116.73080000000004
18867_3926_x8710_y12751,192.73,168.64919999999998,76.154
18867_3973_x31634_y12362,199.614,165.73919999999998,75.8772
18867_3994_x27846_y7437,203.726,86.994,127.96600000000001
18867_4052_x9852_y8712,200.1448,107.4928,95.34280000000001
18867_4156_x9348_y9148,205.27599999999998,114.00479999999999,88.4848
18867_4202_x26848_y7080,213.438,80.95,141.366
18867_4216_x9933_y8365,208.28400000000002,101.56200000000001,97.26679999999999
18867_4218_x8269_y11914,206.8068,155.3272,71.34280000000001
18867_4259_x9977_y8313,210.672,100.838,98.34879999999998
18867_4296_x31171_y9797,219.59599999999998,124.9172,83.23200000000001
18867_4302_x30805_y9233,221.1108,115.97399999999999,88.39
18867_4330_x29413_y7746,220.7108,91.42280000000001,107.288
18867_4336_x10280_y7972,214.0568,95.4192,103.01080000000002
18867_4392_x7633_y13301,214.11,174.85,61.85000000000002
18867_4397_x8352_y9768,215.762,123.0552,75.08800000000002
18867_4421_x31775_y9812,224.106,125.1708,74.79520000000001
18867_4457_x7592_y10554,216.862,134.984,64.16680000000002
18867_4473_x25161_y6054,220.6108,64.24119999999999,162.0208
18867_4513_x27588_y6824,226.832,77.3088,131.93
18867_4533_x14227_y15937,234.028,211.308,150.88919999999996
18867_4554_x26130_y14869,237.44080000000002,196.65599999999998,158.608
18867_4593_x26568_y15120,240.08,201.0168,153.1072
18867_4605_x30309_y8068,235.0952,97.1472,95.7408
18867_4621_x24147_y14734,235.9008,193.19799999999998,183.0168
18867_4647_x12409_y6656,225.442,75.16199999999999,131.85000000000002
18867_4677_x24410_y14710,239.0932,192.0992,179.7032
18867_4689_x11723_y7039,227.8552,80.75399999999999,123.25800000000004
18867_4724_x12558_y16835,242.0632,223.176,128.6268
18867_4768_x26326_y6150,234.3868,67.898,148.1872
18867_4776_x28359_y6621,238.778,74.926,121.634
18867_4789_x23709_y15765,243.732,210.4648,188.73080000000002
18867_4801_x7068_y12938,232.82479999999998,168.8032,56.196799999999996
18867_4817_x16327_y15739,242.4068,207.3068,177.902
18867_4824_x31628_y8902,245.74,110.824,77.61
18867_4826_x11914_y16564,246.79,218.6408,120.918
18867_4831_x27808_y6496,239.94,73.07,129.004
18867_4874_x16831_y16618,245.06080000000003,222.71599999999998,183.336
18867_4889_x28329_y6770,244.23080000000002,78.404,122.6092
18867_4922_x30354_y7405,249.176,87.18,95.1992
18867_4926_x25796_y14504,251.90599999999998,186.9192,162.748
18867_4954_x9860_y7599,240.7532,89.76799999999999,98.64319999999998
18867_4957_x30093_y7560,251.09400000000002,90.2492,98.88799999999999
18867_4984_x30860_y8156,253.27200000000002,99.47200000000001,88.63600000000001
18867_5082_x26232_y14941,259.5552,195.04,157.2628
18867_5083_x14145_y15212,256.3648,196.7848,151.726
18867_5169_x12576_y5864,244.65400000000002,64.3512,132.57919999999996
18867_5194_x29530_y6807,259.5532,80.5972,106.5072
18867_5203_x10027_y7237,250.9608,85.0392,101.19319999999999
18867_5287_x32054_y8614,268.064,107.6308,72.23
18867_5319_x14289_y4114,253.03799999999998,31.796,155.65319999999997
18867_5408_x30554_y7318,271.2732,89.76280000000001,92.926
18867_5486_x20836_y5690,265.7468,61.144,214.982
18867_5640_x21236_y5683,273.312,63.306000000000004,210.57
18867_5654_x12080_y5724,264.652,66.1752,125.45080000000002
18867_5665_x20882_y6561,276.10200000000003,78.5212,215.804
18867_5867_x21009_y6208,285.268,72.994,214.252
18867_5894_x10157_y6463,279.902,77.2828,100.58879999999999
18867_5942_x29015_y5711,291.116,68.852,115.2648
18867_6003_x18592_y6204,292.686,73.4712,213.52919999999997
18867_6007_x18415_y4843,289.97,44.37520000000001,210.98
18867_6014_x17935_y4434,289.7648,36.914,205.2232
18867_6085_x20833_y6331,296.12080000000003,74.3928,217.19799999999998
18867_6091_x30186_y6043,300.512,73.852,99.5428
18867_6408_x9343_y6158,305.462,72.8372,88.82480000000004
18867_6413_x20950_y6015,310.968,66.108,216.15200000000002
18867_6452_x16339_y18318,319.722,246.734,177.77679999999998
18867_6468_x21532_y7741,313.856,88.44,211.1508
18867_6985_x12525_y4095,335.8068,39.236,132.348
18867_6986_x31479_y5932,346.51800000000003,71.6752,81.92399999999999
18867_7123_x11808_y5131,343.05080000000004,59.9612,123.17000000000002
18867_7172_x22280_y4802,347.37800000000004,41.222,199.854
18867_7390_x9887_y4961,357.94480000000004,54.7312,91.28800000000001
18867_7541_x13210_y4462,366.43199999999996,45.2,140.5448
18867_7583_x22567_y18119,382.43800000000005,246.2708,200.51919999999998
18867_7584_x10560_y5816,367.98,72.4072,105.38480000000004
18867_7790_x21511_y18480,392.13120000000004,251.15,213.8832
18867_7924_x22262_y16755,398.666,223.928,204.8448
18867_8235_x25208_y14610,412.288,195.9468,167.87599999999998
18868_2225_x15897_y10006,91.5272,129.952,203.1952
18868_2559_x15436_y13207,115.1248,174.67680000000001,197.37
18868_2584_x14386_y13639,115.2228,181.3568,183.59199999999998
18868_2593_x15801_y13755,116.4992,183.0248,201.93200000000002
18868_2601_x23273_y17306,113.662,233.9308,156.016
18868_2621_x11765_y8944,112.06479999999999,111.9492,148.0292
18868_2924_x10668_y9719,129.8092,122.682,134.164
18868_3009_x28076_y11485,141.304,143.99,97.306
18868_3112_x27714_y10534,149.4908,130.614,103.956
18868_3207_x27726_y9448,155.558,113.6208,105.186
18868_3228_x28576_y10788,155.9292,133.476,92.662
18868_3389_x28317_y9872,166.858,120.4752,98.29520000000001
18868_3419_x27168_y8481,169.864,99.4408,114.944
18868_3453_x28753_y10380,170.0648,127.60600000000001,92.78280000000001
18868_3488_x24952_y7321,176.188,81.3952,145.2248
18868_3507_x7704_y10476,158.082,131.148,97.0068
18868_3547_x28065_y9077,177.36599999999999,109.054,103.25280000000001
18868_3552_x28542_y9340,176.812,112.324,96.5828
18868_3564_x27379_y8431,178.8492,99.006,113.1972
18868_3592_x9776_y8113,170.36919999999998,94.3792,126.90719999999999
18868_3626_x29809_y12585,178.42,159.8672,76.796
18868_3627_x28035_y8749,181.69400000000002,103.76,104.60079999999999
18868_3658_x9598_y8113,174.196,94.5428,125.03519999999997
18868_3699_x17279_y16010,186.43919999999997,212.926,220.40400000000002
18868_3715_x8453_y8977,174.398,108.29,109.47519999999997
18868_3781_x6715_y11703,172.0092,149.2192,84.47879999999998
18868_3783_x28846_y9268,190.7832,111.98,94.35600000000001
18868_3799_x26336_y7466,194.4448,83.65280000000001,129.024
18868_3799_x6462_y13405,170.65919999999997,173.91,79.98080000000004
18868_3853_x29683_y10294,193.65919999999997,126.86,82.318
18868_3856_x26025_y7205,197.69080000000002,78.904,133.352
18868_3871_x26350_y7564,198.602,85.7192,129.4692
18868_3875_x8707_y8341,184.9132,97.516,114.03879999999998
18868_3922_x26631_y7518,201.7108,84.74799999999999,125.72200000000001
18868_3931_x26823_y7496,201.2332,83.8408,123.31280000000001
18868_3932_x25373_y7132,202.3932,78.0448,142.678
18868_3977_x25824_y7160,203.9968,78.608,136.7108
18868_3981_x30626_y12403,198.59080000000003,157.17600000000002,67.2312
18868_4041_x10632_y7193,199.7,77.844,141.00799999999998
18868_4047_x27203_y7787,208.34400000000002,89.46600000000001,119.35079999999999
18868_4132_x11881_y6094,206.386,67.9048,156.954
18868_4192_x10967_y7007,209.15400000000002,73.828,145.632
18868_4221_x5685_y12199,195.3908,156.50799999999998,71.356
18868_4317_x23980_y6346,222.014,62.897200000000005,161.62
18868_4341_x30419_y10114,220.99200000000002,125.04,75.27720000000001
18868_4430_x9829_y7185,219.998,76.748,131.57
18868_4434_x10947_y6887,221.46,71.1428,145.74
18868_4464_x5477_y11004,209.56,138.0708,69.642
18868_4517_x31548_y11591,227.61520000000002,145.298,57.3848
18868_4523_x15124_y15767,230.122,211.3968,194.32
18868_4549_x5910_y9879,216.1068,120.512,76.38800000000003
18868_4634_x13823_y16687,231.91400000000002,223.7592,177.11599999999999
18868_4648_x14941_y16268,234.2832,218.86919999999998,191.40319999999997
18868_4693_x13797_y16937,233.7668,227.5248,176.5208
18868_4706_x15828_y16760,235.54,226.804,201.7468
18868_4739_x28536_y7468,244.924,83.9492,104.652
18868_4757_x15158_y16995,236.99400000000003,229.95080000000002,193.39
18868_4803_x7002_y8311,234.138,95.7648,93.20920000000001
18868_4818_x14513_y17030,239.56,230.2032,185.32319999999999
18868_4863_x31402_y10126,247.46200000000002,124.93520000000001,62.2512
18868_4883_x27078_y6285,252.178,62.22,123.90719999999999
18868_5131_x7596_y7239,252.274,76.8012,101.60480000000001
18868_5141_x8535_y6876,254.28400000000002,70.3172,114.74800000000005
18868_5156_x9540_y6495,255.796,63.4512,127.71600000000001
18868_5242_x9858_y5968,261.118,54.1672,132.13080000000002
18868_5369_x19532_y5532,274.57,44.367200000000004,215.00080000000003
18868_5397_x19819_y6085,277.1908,56.894,211.7
18868_5456_x7773_y6771,269.6048,68.3848,103.43879999999996
18868_5531_x7356_y7030,273.274,73.116,97.03199999999998
18868_5686_x9887_y5415,284.23080000000004,46.5972,131.6492
18868_5701_x9538_y5736,284.3408,52.0388,126.68879999999996
18868_5723_x7031_y7203,282.86400000000003,76.454,91.41919999999999
18868_5724_x8616_y5999,284.0332,56.306000000000004,114.45400000000001
18868_5965_x17541_y6435,305.9432,68.26,218.65599999999998
18868_5983_x17523_y5085,306.744,39.223,217.84799999999998
18868_6000_x19811_y5444,309.0332,46.8588,212.8868
18868_6019_x9541_y5296,301.1592,47.0188,126.46600000000001
18868_6196_x17668_y4955,318.6768,38.41,219.15599999999998
18868_6405_x11428_y4397,325.78,35.936,148.8632
18868_6757_x10353_y4324,345.07120000000003,37.445,133.606
18868_7311_x22238_y17329,365.2752,244.6932,178.0152
18869_00020,413.352,216.7232,140.56599999999997
18869_00024,248.8968,205.85080000000002,164.952
18869_00028,266.152,178.588,136.826
18869_3064_x20999_y7621,164.648,149.89,98.9908
18869_3239_x6605_y6691,169.27,141.8208,97.19319999999999
18869_3263_x6927_y6229,171.4032,131.3508,103.51999999999998
18869_3305_x6812_y6104,172.4968,128.65200000000002,100.77999999999997
18869_3321_x21485_y7678,179.482,149.24200000000002,90.958
18869_3395_x6415_y6741,178.05200000000002,142.6072,93.43199999999996
18869_3398_x6248_y7047,176.9168,149.45159999999998,90.45519999999999
18869_3480_x6168_y6983,182.2708,148.0752,88.62879999999996
18869_3482_x7077_y5660,183.21919999999997,118.3152,105.73599999999999
18869_3504_x6554_y5961,181.916,124.80799999999999,95.74680000000001
18869_3506_x6250_y6810,183.87080000000003,144.4292,90.07120000000003
18869_3547_x21769_y7449,191.60080000000002,143.1592,87.1592
18869_3590_x6132_y6798,187.8608,144.1028,87.60680000000002
18869_3634_x20027_y5437,199.01919999999998,98.22399999999999,126.402
18869_3634_x5750_y7170,188.3892,152.0972,80.44999999999999
18869_3659_x21701_y7032,197.75400000000002,133.68,90.2592
18869_3701_x5589_y7633,192.15,162.284,77.26199999999994
18869_3701_x7703_y4993,195.40200000000002,102.0192,117.34120000000001
18869_3741_x6284_y6163,195.81,129.608,90.16399999999999
18869_3751_x5868_y6832,195.5368,144.64600000000002,82.21800000000002
18869_3761_x5335_y8118,194.44080000000002,172.81080000000003,72.36680000000001
18869_3857_x22137_y7268,208.8892,137.5448,82.554
18869_3937_x5000_y8198,202.22,174.5068,65.9248
18869_4001_x4383_y7249,199.942,153.688,53.639999999999986
18869_4026_x21667_y6102,217.636,111.33200000000001,95.62280000000001
18869_4036_x8032_y4635,212.3292,92.7892,123.28879999999998
18869_4050_x21764_y6239,219.54080000000002,114.68719999999999,93.6608
18869_4054_x19963_y5080,219.412,89.42399999999999,131.078
18869_4089_x6848_y5110,213.58919999999998,104.792,100.79680000000002
18869_4091_x4807_y8065,209.79919999999998,171.67520000000002,61.48480000000001
18869_4181_x21056_y5611,227.9332,100.77799999999999,110.824
18869_4184_x11041_y4195,214.71599999999998,74.1088,176.63400000000001
18869_4196_x21043_y5510,227.18200000000002,98.55799999999999,110.54799999999999
18869_4253_x4991_y7023,218.676,148.83280000000002,64.66680000000002
18869_4268_x10899_y9077,223.6408,180.83599999999998,186.226
18869_4275_x8819_y9368,228.61520000000002,193.96400000000003,142.168
18869_4282_x22276_y6457,232.3592,117.984,85.426
18869_4301_x16815_y4413,222.602,71.5512,188.84
18869_4301_x20547_y5218,233.4308,92.126,121.5572
18869_4302_x23433_y9053,232.5832,173.8032,57.5972
18869_4345_x7097_y4738,225.62400000000002,95.56,105.168
18869_4347_x8166_y4281,224.76,83.68,125.33679999999998
18869_4371_x21382_y5522,236.916,97.53399999999999,105.3208
18869_4384_x15799_y10704,227.40919999999997,215.092,195.48
18869_4410_x8772_y3996,225.752,75.64,136.322
18869_4414_x15653_y4273,223.99599999999998,65.6272,207.972
18869_4419_x16667_y10498,229.24200000000002,209.0332,181.7048
18869_4426_x7611_y4421,228.3268,87.398,114.87120000000004
18869_4453_x9586_y8809,235.606,175.47,165.988
18869_4457_x17404_y9449,234.4168,183.266,174.396
18869_4468_x23035_y7089,242.17919999999998,129.7448,70.1528
18869_4469_x21852_y5924,243.6868,105.986,96.78280000000001
18869_4511_x11720_y4070,227.9468,69.722,186.88799999999998
18869_4520_x23555_y8194,244.16400000000002,153.7892,58.1048
18869_4550_x17965_y4177,234.92680000000001,68.044,170.23919999999998
18869_4550_x7203_y4574,235.01,91.698,106.90719999999999
18869_4571_x10055_y8359,239.334,161.2848,176.48680000000002
18869_4587_x23021_y6827,249.00799999999998,123.3828,72.3388
18869_4599_x7153_y3640,229.24200000000002,66.366,105.13319999999999
18869_4625_x5853_y5391,238.50080000000003,111.6392,80.53320000000002
18869_4629_x8451_y4031,236.66080000000002,77.8212,129.9232
18869_4662_x10221_y8547,242.7952,163.926,177.18919999999997
18869_4693_x19236_y9148,251.7152,172.9032,144.904
18869_4722_x18329_y4110,242.976,67.4448,164.5768
18869_4727_x9851_y8415,246.088,161.808,171.01919999999996
18869_4764_x5211_y5995,244.48680000000002,125.426,67.45999999999998
18869_4786_x18238_y10268,253.204,200.732,157.44
18869_4787_x8961_y9647,250.0668,196.7268,144.55080000000004
18869_4837_x18229_y3163,241.204,37.431,164.99200000000002
18869_4841_x18666_y8144,255.4932,145.39600000000002,155.8772
18869_4848_x18620_y8132,255.3608,144.816,156.85
18869_4883_x18883_y4120,251.40400000000002,68.1628,155.5428
18869_4890_x8926_y9583,254.97400000000002,194.858,144.52800000000002
18869_4912_x19648_y8510,261.87,154.2352,137.9372
18869_4953_x22613_y6076,268.3508,106.8152,84.88799999999999
18869_4997_x13063_y4444,252.4168,74.66199999999999,208.128
18869_5019_x5442_y5910,259.2732,124.024,71.25120000000004
18869_5024_x5544_y5480,257.774,113.546,73.18400000000003
18869_5033_x23046_y6158,271.1332,107.3892,75.8372
18869_5108_x7688_y4065,259.0152,79.372,114.33319999999998
18869_5123_x17555_y3609,258.5632,50.29600000000001,178.74200000000002
18869_5126_x8617_y7685,263.99080000000004,146.282,140.89679999999998
18869_5150_x8933_y7652,264.57599999999996,143.2708,147.23680000000002
18869_5213_x7186_y4274,265.12080000000003,85.012,104.86000000000001
18869_5237_x7485_y4162,266.2368,82.6328,110.51679999999999
18869_5286_x15761_y3297,262.1152,36.988,207.218
18869_5317_x6063_y4638,269.2968,93.3108,82.39679999999998
18869_5343_x5414_y5337,272.1508,110.302,69.85000000000002
18869_5393_x8284_y3671,270.2008,69.18,124.63319999999999
18869_5418_x23277_y4971,282.368,75.6872,71.288
18869_5431_x21494_y4633,283.152,75.3388,108.0692
18869_5444_x13271_y3998,273.42400000000004,61.6828,210.71599999999998
18869_5482_x15126_y4142,277.6,63.7048,219.614
18869_5553_x7275_y3994,279.556,77.4372,105.70679999999999
18869_5571_x8792_y4549,282.3152,91.3,135.3408
18869_5684_x13521_y3699,284.144,52.5012,213.21919999999997
18869_5692_x6534_y3440,281.5848,60.522,91.33319999999998
18869_5694_x15073_y4098,287.75,63.176,220.52919999999997
18869_5705_x4706_y6107,291.098,128.96200000000002,56.18879999999996
18869_5754_x7159_y3959,289.498,76.49600000000001,103.69800000000004
18869_5802_x13547_y4406,293.3768,74.1752,213.7132
18869_5941_x16325_y2938,297.362,30.08,199.9968
18869_5980_x7654_y3517,299.39,63.4812,112.81120000000004
18869_6076_x17177_y3306,308.20599999999996,42.2888,186.422
18869_6241_x19347_y3562,320.4552,51.902,150.112
18869_6291_x15236_y3478,317.96479999999997,44.786,216.97400000000002
18869_6454_x17703_y2478,325.2292,19.480999999999998,177.46919999999997
18869_6732_x9649_y3919,338.4632,71.9152,147.64479999999998
18869_6854_x10735_y2978,342.94800000000004,43.806000000000004,165.86400000000003
18869_7121_x17742_y2862,362.54,31.785,175.75080000000003
18869_7358_x8916_y4859,373.0732,97.09,133.19
18869_7472_x16444_y11009,388.73800000000006,215.47080000000003,188.41
18869_7986_x18907_y11037,416.472,213.7432,142.532
18869_7989_x9123_y9916,407.708,202.1392,138.66680000000002
191801_1996_x10466_y16907,83.874,213.6468,186.2332
191801_3966_x14363_y10542,184.726,280.5168,145.2028
191801_4180_x7440_y5386,196.4168,110.16799999999999,73.1688
191801_4228_x15043_y11097,197.078,297.97,152.7048
